CommunityID	SubCommunityID	RefID	DocID	DocLable	Title	Year	Citation	DE-Keywords	ID-Keywords	Abstract
8	0	15715	1185	Kouvelis P, PROD OPER MANAG, 2006	Supply chain management research and Production and Operations Management: Review, trends, and opportunities	2006	69	supply chain management research; literature review; research opportunities in supply chain management	EXCHANGE-RATE RISK; DISRUPTION RISKS; LONG-TERM; COORDINATION; INVENTORY; CONTRACTS; STRATEGIES; INTERNET; DEMAND; FLEXIBILITY	We reviewed the manuscripts focused on Supply Chain Management that had been published in Production and Operations Management (POM) over roughly 15 years (1992 to 2006). The manuscripts covered dealt with topics including supply chain design, uncertainty and the bullwhip effect, contracts and supply chain coordination, capacity and sourcing decisions, applications and practice, and teaching supply chain management. In the process of this review, we highlight the significant contribution of POM to the field of supply chain management, and illustrate how this body of work has served to further the mission of the journal. We then highlight works from this group along with the discussion of selected papers from other top journals in an effort to provide a reasonably complete overview of important issues addressed in recent supply chain management research. Using our research survey and conceptual overview of the area as a foundation, we offer comments which highlight opportunities and suggest ideas on how to usefully expand the body of work in the supply chain management area.
8	0	15715	1216	Bardhan I, PROD OPER MANAG, 2007	Performance impacts of strategy, information technology applications, and business process outsourcing in US manufacturing plants	2007	22	IT infrastructure; production process outsourcing; support process outsourcing; outsourcing strategy; profitability; plant performance; business value of information technology	CUSTOMER SATISFACTION; OPERATIONAL PERFORMANCE; ELECTRONIC MARKETS; FIRM PERFORMANCE; ENTERPRISE; SYSTEMS; DISAGGREGATION; ORGANIZATIONS; PRODUCTIVITY; CAPABILITIES	This paper develops a conceptual model to study the role of outsourcing strategies and plant-level information technology (IT) application infrastructure in the outsourcing of production and support business processes, as well as their subsequent impact on overall plant performance. We validate this model empirically using cross-sectional survey data from U.S. manufacturing plants. We find that some IT applications are more effective at enabling the outsourcing of business processes than others. For example, the implementation of enterprise management systems is associated with the outsourcing of both production and support processes, whereas operations management systems are not associated with the outsourcing of plant processes. Plants with a low-cost outsourcing strategy are more likely to outsource support processes than plants with a competency-focused outsourcing strategy. However, both cost- and competency-based strategies have a positive and similar impact on the outsourcing of production processes. In terms of implications for plant performance, our findings indicate that the outsourcing of production and support processes is associated with higher gross margins. Although plant IT infrastructure is positively associated with favorable on-time delivery rates, there is no positive association between the incidence of plant outsourcing and on-time delivery rates. These results have implications for crafting plant-level outsourcing strategies and for investments in IT systems to facilitate the outsourcing of business processes for enhanced plant performance.
8	0	15715	1220	Cohen MA, PROD OPER MANAG, 2007	Operations risk management: Overview of Paul Kleindorfer's contributions	2007	11	Paul Kleindorfer; risk management; environmental management; after sales service support; supply chain risk management	US CHEMICAL-INDUSTRY; NOXIOUS FACILITIES; STOCKING POLICIES; INVENTORY SYSTEMS; SUPPLY CHAIN; SPARE PARTS; INSURANCE; INFORMATION; STRATEGIES; LOGISTICS	This paper reviews Paul Kleindorfer's contributions to Operations Management (OM), with a special focus on his research on risk management. An annotated bibliography of selected other contributions reviews the breadth of topics that have occupied Kleindorfer's research attention over his now 45(+) years of research. These include optimal control theory, scheduling theory, decision sciences, investment planning and peak load pricing, plus a number of important applications in network industries and insurance. In the area of operations risk management, we review recent work that Kleindorfer and his colleagues in the Wharton Risk Center have undertaken on environmental management and operations, focusing on process safety and environmental risks in the chemical industry. This work is directly related to Kleindorfer's work in the broader area of "sustainable operations", which he, Kal Singhal and Luk Van Wassenhove recently surveyed as part of the new initiative at POMS to encompass sustainable management practices within the POMS community. Continuing in the area of supply chain risks, the paper reviews Kleindorfer's contributions to the development of an integrated framework for contracting and risk hedging for supply management. The emphasis on alignment of pricing, performance and risk management in this framework is presaged in the work undertaken by Kleindorfer and his co-authors in the 1980s on after-sales support services for high-technology products. This work on supply chain risk, and its successors, is reviewed here in light of its growing importance in managing the unbundled and global supply chains characteristic of the new economy.
8	0	15715	1250	Stratman JK, PROD OPER MANAG, 2007	Realizing benefits from enterprise resource planning: Does strategic focus matter?	2007	15	enterprise resource planning; information technology adoption; operations strategy; resource-based view; cumulative capabilities	COMPETITIVE ADVANTAGE; MANUFACTURING STRATEGIES; INFORMATION-TECHNOLOGY; SYSTEM IMPLEMENTATIONS; PRODUCT DEVELOPMENT; PERFORMANCE; ERP; BUSINESS; IMPACT; FIRM	A key driver of the recent wave of enterprise resource planning (ERP) implementations was the assumption that the integration of business information would provide firms with a competitive advantage, yet concrete business benefits have been uneven across adopting firms. A possible explanation is that although the resource-based view holds that competitive advantage is derived from inimitable resources, ERP software has become a commodity. Socio-technical theory suggests that internal organizational resources based on a foundation of ERP technology may be the true drivers of ERP benefits. A firm's strategic configuration is posited to influence the portfolio of organizational competencies available to leverage the benefits of integrated business information, and a number of hypotheses are developed based on the notion that firms with different strategic objectives will realize different operational benefits from the adoption of ERP systems. Survey data from North American manufacturing firms that have implemented ERP systems demonstrate that ERP adopters seeking operational performance improvements are likely to realize these benefits. On the other hand, those seeking external market and supply chain performance improvements must first establish a foundation of internal operational performance improvements before customer satisfaction and supply chain benefits can be realized.
8	0	15715	1254	Gupta S, PROD OPER MANAG, 2007	Martin K. Starr: A visionary proponent for system integration, modular production, and catastrophe avoidance	2007	1	Martin (Marty) Kenneth Starr; production and operations management; system integration; interdisciplinary research; modular production; catastrophe and risk	MASS CUSTOMIZATION; MANAGEMENT SCIENCE; RISK; TECHNOLOGY; OPERATIONS; COORDINATION; POSTPONEMENT; PERFORMANCE; CLOCKSPEED; DISRUPTION	Martin K. Starr facilitated the creation of an identity for production and operations management (POM) as an academic discipline. This paper aims to summarize Starr's substantial contributions to scholarly inquiry on system integration and interfunctional coordination, modular production, and catastrophe avoidance. Even after four decades, we describe how his legacy in these areas continues to define several major drivers of operations and supply chain management research and practice. Starr has influenced several generations of students, professors, and executives with his writings, teaching, and leadership roles in the POM community that include 32 years on the faculty of the Columbia School of Business, 15 years as Editor-in-Chief of Management Science, and presidency of the Production and Operations Management Society.
8	0	15715	1326	Bakshi N, PROD OPER MANAG, 2009	Co-opetition and Investment for Supply-Chain Resilience	2009	9	security; supply chain disruptions; risk; bargaining	BARGAINING PROBLEM; INVENTORY PROBLEM; DISRUPTION RISKS; PROBABILITIES; MANAGEMENT; OPERATIONS; SECURITY; IMPACT	This paper considers the problem of disruption risk management in global supply chains. We consider a supply chain with two participants, who face interdependent losses resulting from supply chain disruptions such as terrorist strikes and natural hazards. The Harsanyi-Selten-Nash bargaining framework is used to model the supply chain participants' choice of risk mitigation investments. The bargaining approach allows a framing of both joint financing of mitigation activities before the fact and loss-sharing net of insurance payouts after the fact. The disagreement outcome in the bargaining game is assumed to be the result of the corresponding non-cooperative game. We describe an incentive-compatible contract that leads to First Best investment and equal "gain" for all players, when the solution is "interior" (as it almost certainly is in practice). A supplier that has superior security practices (i.e., is inherently safer) exploits its informational advantage by extracting an "information rent" in the usual spirit of incomplete information games. We also identify a special case of this contract, which is robust to moral hazard. The role of auditing in reinforcing investment incentives is also examined.
8	0	15715	1448	Wang YM, PROD OPER MANAG, 2011	Regulatory Trade Risk and Supply Chain Strategy	2011	2	regulatory trade risk; non-tariff barrier; dual sourcing; supply chain	NONTARIFF BARRIERS; DOMESTIC POLITICS; DISRUPTION RISKS; QUICK RESPONSE; MODEL; ENVIRONMENT; DESIGN; POLICY	Trade regulations are an important driver of supply chain strategy in many industries. For example, the textile, paper, chemical, and steel industries grapple with significant levels of non-tariff barriers (NTBs) such as safeguard controls and countervailing duties. We explore three often observed supply chain strategies in industries subject to NTBs; direct procurement, split procurement, and outward processing arrangements (OPAs). We characterize the optimal procurement quantities for each of these three strategies, and examine how industry and country characteristics influence the firm's strategy preference. For example, we establish that the direct and split strategy profits increase in the NTB price variance but decrease in the mean price. These effects are sufficiently large that NTB price characteristics can dictate which supply chain strategy is preferred. Both the cost disadvantage and lead-time advantage of domestic production are also significant influencers of the preferred strategy, as is the domestic-country mandated production constraint associated with the OPA strategy.
8	0	15715	1556	Sodhi MS, PROD OPER MANAG, 2012	Researchers' Perspectives on Supply Chain Risk Management	2012	5	supply chain risk management; researcher survey; literature review; research agenda	OPERATIONS MANAGEMENT; PERFORMANCE; DISRUPTIONS; FIELD; GLITCHES; INDUSTRY; COMPANY; DEMAND	Supply chain risk management (SCRM) is a nascent area emerging from a growing appreciation for supply chain risk by practitioners and by researchers. However, there is diverse perception of research in supply chain risk because these researchers have approached this area from different domains. This paper presents our study of this diversity from the perspectives of operations and supply chain management scholars: First, we reviewed the researchers' output, i.e., the recent research literature. Next, we surveyed two focus groups (members of Supply Chain Thought Leaders and International SCRM groups) with open-ended questions. Finally, we surveyed operations and supply chain management researchers during the 2009 INFORMS meeting in San Diego. Our findings characterize the diversity in terms of three gaps: a definition gap in how researchers define SCRM, a process gap in terms of inadequate coverage of response to risk incidents, and a methodology gap in terms of inadequate use of empirical methods. We also list ways to close these gaps as suggested by the researchers.
8	0	15715	1566	Kouvelis P, PROD OPER MANAG, 2012	Contingency Strategies in Managing Supply Systems with Uncertain Lead-Times	2012	1	uncertain supply; random lead-time; safety lead-time; disruption safety stock; dynamic emergency response	DISRUPTION RISKS; INVENTORY SYSTEM; MODEL; INFORMATION; POLICIES; CHAIN; FLEXIBILITY; MITIGATION; MANAGEMENT; OPTION	The globalization of markets and geographic dispersion of production facilities, combined with a heavy outsourcing of supply chain processes, have substantially increased the exposure of supply chains to supply lead-times of long and uncertain nature. In this paper, we study the potential use of two contingency strategies on top of the conventionally used time bufferstatically planned safety lead-time (SL)approach to deal with the lead-time uncertainty. These are (1) the ex-ante planning for disruption safety stock (DSS) to be released when a disruption (in this case, late delivery of the order) occurs; and (2) the ex-post dynamic emergency response (DER), which dynamically decides on the timing and size of an emergency order to be placed. Our work elaborates on the optimal parameter setting for these strategies, compares their added values when used to complement the traditional SL approach, and examines how the use of the contingency strategies affects the SL and corresponding cycle length of a periodic review system. Our research finds that: (1) the above contingency strategies reduce the reliance on the SL and are cost effective when the coefficient of variation (CV) of the uncertain lead-time is high; (2) it is important to re-optimize the SL to account for the contingency plans; and (3) re-optimization of the cycle length to account for the presence of the contingency responses, as opposed to using an EOQ-determined cycle length, does not significantly improve the cost performance. However, such re-optimization does well in the SL approach when the CV of the uncertain lead-time is high.
8	0	15715	1662	Azadegan A, PROD OPER MANAG, 2013	Operational Slack and Venture Survival	2013	0	operational slack; uncertainty; venture survival; gamma frailty Weibull regression	SUPPLY CHAIN DISRUPTIONS; ORGANIZATIONAL SLACK; FIRM PERFORMANCE; CENSORED SAMPLES; FRAILTY MODEL; RESOURCES; UNCERTAINTY; RISK; ENVIRONMENTS; CAPACITY	Slack can act as a double-edged sword. While it can buffer against environmental threats to help ensure business continuity, slack can also be costly and reduce profitability. In this study we focus on operational slack, the form related to the firm's production processes. We investigate the role of operational slack on firm survival during its venture stage when its survival is significantly challenged by environmental threats. Specifically, we explore how change in three types of environmental uncertainty, namely dynamism, complexity, and lack of munificence, affect the relationship between operational slack and venture survival. Results suggest that with an increase in environmental uncertainty, operational slack lowers the likelihood of venture failure.
8	0	11482	310	Dehning B, J OPER MANAG, 2007	The financial performance effects of IT-based supply chain management systems in manufacturing firms	2007	48	information technology; supply chain management; firm performance; value chain; manufacturing	INFORMATION-TECHNOLOGY; BUSINESS VALUE; LINKAGES; ANTECEDENTS; PERSPECTIVE; INTEGRATION; STRATEGIES; RELEVANCE; AGILITY; METRICS	This paper examines the financial benefits of information technology investments around newly adopted IT-based supply chain management (SCM) systems by 123 manufacturing firms over the period 1994-2000. We form hypotheses using the value chain to specify the expected financial impact of SCM systems. By examining the change in financial performance pre- and post-adoption controlling for industry median changes in performance, we find that SCM systems increase gross margin, inventory turnover, market share, return on sales, and reduce selling, general, and administrative expenses. We also provide a model showing how process improvements around supply chain initiatives combine to improve overall performance. Finally, we show that contextual effects such as firms in the high-tech industry and the scope of the supply chain implementation have dramatic effects on the overall financial performance resulting from supply chain implementations. (c) 2006 Elsevier B.V. All rights reserved.
8	0	11482	348	Ireland RD, J OPER MANAG, 2007	A multi-theoretic perspective on trust and power in strategic supply chains	2007	74	supply management; organizational issues; innovation	PROCEDURAL JUSTICE; SOCIAL-STRUCTURE; PERFORMANCE; MANAGEMENT; ALLIANCES; KNOWLEDGE; INTEGRATION; COMMITMENT; CHOICE; EMBEDDEDNESS	Strategic supply chains serve as a potential source of competitive advantage for firms. The ability of a strategy supply chain to engender cultural competitiveness, or joint entrepreneurship and learning aimed at filling market gaps, is a key path through which a strategic supply chain may become a competitive advantage. A balance of trust and power within the supply chain offsets uncertainty and risks associated with the behaviors underlying cultural competitiveness. Using a multi-theoretic perspective, we discuss four strategies that firms use to balance a climate of trust and power in a strategic supply chain. Identifying an authority, generating a common supply chain identity, utilizing boundary spanning ties, and providing procedural and interactive justice are the strategies we discuss. (c) 2006 Elsevier B.V. All rights reserved.
8	0	11482	349	McCarter MW, J OPER MANAG, 2007	Happy together? Insights and implications of viewing managed supply chains as a social dilemma	2007	39	supply chain management; social dilemmas; interdependence structure	COMPUTER-MEDIATED COMMUNICATION; PUBLIC-GOODS DILEMMA; COLLECTIVE ACTION; UNITED-STATES; COOPERATION; TRUST; ALLIANCES; UNCERTAINTY; COMMITMENT; EXCHANGE	Supply chains are beginning to displace firms as the competitive entity in the global marketplace. Managed supply chains offer the promise of added value through proactive cooperative efforts among participating firms. However, as a strategic alliance, managed supply chains represent a form of social dilemma: supply chain alliances may fail because participating firms fear opportunistic behavior on the part of other alliance participants, and as a consequence underinvest their information and resources into the alliance. The interdependence structure of the alliance may contribute to this problem. Viewing managed supply chains as a form of social dilemma also identifies solutions that may be implemented unilaterally by individual firms or jointly by the alliance to maintain the "indispensable virtue" of high trust that allows supply chains to effectively create added value. (c) 2006 Elsevier B.V. All rights reserved.
8	0	11482	354	Ketchen DJ, J OPER MANAG, 2007	Bridging organization theory and supply chain management: The case of best value supply chains	2007	71	organization theory; supply chain management; best value supply chains; strategic supply chain management	COMPETITIVE PRIORITIES; PERFORMANCE; FIRM; ADVANTAGE; STRATEGY	Rivalry is increasingly being contested at the supply chain level of analysis. Rather than competing "firm versus firm," today's organizations are battling "supply chain versus supply chain." Within this context, best value supply chains are emerging as a means to create competitive advantages and superior performance. While traditional supply chains often focus primarily on one key outcome such as speed or cost, best value supply chains excel along an array of uniquely integrated priorities - cost, quality, speed, and flexibility. We describe how key organizational theories help to distinguish traditional supply chains from best value supply chains. To provide a foundation for future inquiry, we offer theory-based research questions that are focused on best value supply chains. (c) 2006 Elsevier B.V. All rights reserved.
8	0	11482	358	Hendricks KB, J OPER MANAG, 2007	The impact of enterprise systems on corporate performance: A study of ERP, SCM, and CRM system implementations	2007	105	Enterprise Resource Planning (ERP); Supply Chain Management (SCM); Customer Relationship Management (CRM)	RESOURCE-BASED VIEW; SUSTAINED COMPETITIVE ADVANTAGE; ABNORMAL STOCK RETURNS; FIRM-LEVEL EVIDENCE; INFORMATION-TECHNOLOGY; SUPPLY CHAIN; SHAREHOLDER-WEALTH; PRICE PERFORMANCE; EMPIRICAL POWER; TEST STATISTICS	This paper documents the effect of investments in Enterprise Resource Planning (ERP), Supply Chain Management (SCM), and Customer Relationship Management (CRM) systems on a firm's long-term stock price performance and profitability measures such as return on assets and return on sales. The results are based on a sample of 186 announcements of ERP implementations, 140 SCM implementations, and 80 CRM implementations. Our analysis of the financial benefits of these implementations yields mixed results. In the case of ERP systems, we observe some evidence of improvements in profitability but not in stock returns. The results for improvements in profitability are stronger in the case of early adopters of ERP systems. On average, adopters of SCM system experience positive stock returns as well as improvements in profitability. There is no evidence of improvements in stock returns or profitability for firms that have invested in CRM. Although our results are not uniformly positive across the different enterprise systems (ES), they are encouraging in the sense that despite the high implementation costs, we do not find persistent evidence of negative performance associated with ES investments. This should help alleviate the concerns that some have expressed about the viability of ES given the highly publicized implementation problems at some firms. (c) 2006 Elsevier B.V. All rights reserved.
8	0	11482	388	[Anonymous], J OPER MANAG, 2008	Empirical elephants - Why multiple methods are essential to quality research in operations and supply chain management	2008	0		BUILDING THEORIES; PERCEPTIONS; BEHAVIOR; IMPACT	
8	0	11482	415	Mitra S, J OPER MANAG, 2008	Supply chain integration and shareholder value: Evidence from consortium based industry exchanges	2008	15	industry exchange; supply chain integration; electronic commerce; event study	INTERNATIONAL JOINT VENTURES; EFFICIENT MARKET HYPOTHESIS; RESOURCE-BASED VIEW; COMPETITIVE ADVANTAGE; BARGAINING POWER; MANUFACTURING PERFORMANCE; INFORMATION-TECHNOLOGY; FINANCIAL PERFORMANCE; E-COMMERCE; MANAGEMENT	Recent trade and academic literature point to the importance of supply chain integration among partners as a key determinant of value creation. This paper analyzes the shareholder value effects of setting up industry exchanges, a prominent mechanism used to achieve supply chain integration. Shareholder value effects are estimated by measuring the stock market reaction (abnormal returns) associated with announcements to form or join industry exchanges. We find that abnormal returns from participation in industry exchanges are positive but only marginally significant in the whole sample of 144 firms in 18 exchanges formed during 2000-2001. In the sub-sample of 88 exchange founders who were part of the original announcements to form the exchange, the abnormal market reaction is about 1% and significant. We also find that firms with greater bargaining power and higher process efficiency benefit more from participation in industry exchanges. (C) 2007 Elsevier B.V. All rights reserved.
8	0	11482	438	Hendricks KB, J OPER MANAG, 2009	The effect of operational slack, diversification, and vertical relatedness on the stock market reaction to supply chain disruptions	2009	18	Supply-chain; Disruptions; Stock price performance	CORPORATE DIVERSIFICATION; MULTINATIONAL-CORPORATIONS; PRICE PERFORMANCE; FIRM PERFORMANCE; INTEGRATION; MANAGEMENT; RETURNS; STRATEGIES; RISKS; FLEXIBILITY	This paper empirically examines whether operational slack, business diversification, geographic diversification, and vertical relatedness influence the stock market reaction to supply chain disruptions. The results are based on a sample of 307 supply chain disruptions announced by publicly traded firms during 1987-1998. Our analysis shows that firms with more slack in their supply chain experience less negative stock market reaction. The extent of business diversification has no significant effect on the stock market reaction. Firms that are more geographically diversified experience a more negative stock market reaction. We find that firms with a high degree of vertical relatedness experience a less negative stock market reaction. These results have important implications on how firms design and operate their supply chains to mitigate the negative effect of supply chain disruptions. (C) 2008 Elsevier B.V. Ail rights reserved.
8	0	11482	443	Knemeyer AM, J OPER MANAG, 2009	Proactive planning for catastrophic events in supply chains	2009	31	Disruptions; Supply chain management; Risk management; Catastrophic events	RISK-MANAGEMENT; DISRUPTION RISKS; CHAOS THEORY; DECISION; PERFORMANCE; UNCERTAINTY; INFORMATION; NETWORKS; PROSPECT	Supply chains are increasingly vulnerable to catastrophic events such as hurricanes or terrorist attacks. This is not only true because firms are more exposed to catastrophes, but also the result of investments made in recent years to operate supply chains with fewer human and capital resources, especially inventory. Consequently, there is today less "slack" available in supply chains to deal with catastrophic events. Thus, proactively planning for these types of events should be a priority for supply chain managers. A catastrophic event has a very low probability of occurrence but has significant consequences if it does occur. The goal of this research is to develop a process to proactively plan for catastrophic risk events through an integration of diverse research streams related to the management of risk. In particular, the proposed process builds upon an existing risk analysis framework by incorporating an innovative methodology used by the insurance industry to quantify the risk of multiple types of catastrophic events on key supply chain locations. (C) 2008 Elsevier B.V. All rights reserved.
8	0	11482	462	Jacobs BW, J OPER MANAG, 2010	An empirical investigation of environmental performance and the market value of the firm	2010	37	Market value; Environmental performance; Environmental initiatives; Awards; Certifications; Stock market reaction	FINANCIAL PERFORMANCE; ECONOMIC-PERFORMANCE; CORPORATE PHILANTHROPY; MANAGEMENT SYSTEMS; STOCK RETURNS; UNITED-STATES; GREEN; IMPACT; INITIATIVES; OPERATIONS	This paper analyzes the shareholder value effects of environmental performance by measuring the stock market reaction associated with announcements of environmental performance. We examine the market reaction to two categories of environmental performance. The first category includes 417 announcements of Corporate Environmental Initiatives (CEIs) that provide information about self-reported corporate efforts to avoid, mitigate, or offset the environmental impacts of the firm's products, services, or processes. The second category includes 363 announcements of Environmental Awards and Certifications (EACs) that provide information about recognition granted by third-parties specifically for environmental performance. Although the market does not react significantly to the aggregated CEI and EAC announcements, we find statistically significant market reactions for certain CEI and EAC subcategories. Specifically, announcements of philanthropic gifts for environmental causes are associated with significant positive market reaction, voluntary emission reductions are associated with significant negative market reaction, and ISO 14001 certifications are associated with significant positive market reaction. The difference between the market reactions to the CEI and EAC categories is statistically insignificant. Overall, the market is selective in reacting to announcements of environmental performance with certain types of announcements even valued negatively. (C) 2010 Elsevier B.V. All rights reserved.
8	0	11482	486	Ellis SC, J OPER MANAG, 2010	Buyer perceptions of supply disruption risk: A behavioral view and empirical assessment	2010	23	Risk; Supply risk; Disruption risk; Behavioral risk; Purchasing	PERCEIVED RISK; PRODUCT DEVELOPMENT; DECISION-MAKING; CHAIN DISRUPTIONS; CONTINGENCY-MODEL; BUSINESS MARKETS; PERFORMANCE; DESIGN; DETERMINANTS; ALTERNATIVES	As supply chains become more complex, firms face increasing risks of supply disruptions. The process through which buyers make decisions in the face of these risks, however, has not been explored. Despite research highlighting the importance of behavioral approaches to risk. there is limited research that applies these views of risk in the supply chain literature. This paper addresses this gap by drawing on behavioral risk theory to investigate the causal relationships amongst situation, representations of risk, and decision-making within the purchasing domain. We operationalize and explore the relationship between three representations of supply disruption risk: magnitude of supply disruption, probability of supply disruption, and overall supply disruption risk. Additionally, we draw on exchange theories to identify product and market factors that impact buyers' perceptions of the probability and magnitude of supply disruption. Finally, we look at how representations of risk affect the decision to seek alternative sources of supply. We test our model using data collected from 223 purchasing managers and buyers of direct materials. Our results show that both the probability and the magnitude of supply disruption are important to buyers' overall perceptions of supply disruption risk. We also find that product and market situational factors impact perceptions of risk, but they are best understood through their impact on perceptions of probability and magnitude. Finally, we find that decisions are based on assessments of overall risk. These findings provide insight into the decision-making process and show that all three representations of risk are necessary for fully understanding risky decision-making with respect to supply disruptions. (C) 2009 Elsevier B.V. All rights reserved.
8	0	11482	496	Marucheck A, J OPER MANAG, 2011	Product safety and security in the global supply chain: Issues, challenges and research opportunities	2011	8	Product safety; Traceability; Security risk in supply chain; Regulation in supply chain; Product recalls	FOOD-INDUSTRY; DESIGN PTD; MEDICAL DEVICE; UNITED-STATES; ISO-9000 CERTIFICATION; OPERATIONS MANAGEMENT; QUALITY MANAGEMENT; PREVENTION; RECALLS; RISK	A number of high profile product safety events and recalls have heightened public attention to the safety and security of the products that people consume and use. While product safety isn't a new topic, the effect of the global supply chain in creating or exacerbating safety risks and vulnerabilities is both timely and relevant. In this essay we focus on how the field of operations management can provide fresh perspectives and insights in addressing the challenges of product safety and security in the global supply chain. We first examine the product safety issues and challenges that arise in five industries that are increasingly globalizing their supply chains: food, pharmaceuticals, medical devices, consumer products and automobiles. We describe four areas where operations management theory and methodologies can provide fresh insights and innovative solutions in addressing these problems: regulation and standards, product lifecycle management, traceability and recall management, and supplier relationships. (C) 2011 Elsevier B.V. All rights reserved.
8	0	11482	497	Speier C, J OPER MANAG, 2011	Global supply chain design considerations: Mitigating product safety and security risks	2011	7	Supply chain; Risk; Safety	NORMAL ACCIDENT THEORY; HIGH-RELIABILITY; DISRUPTIONS; PERFORMANCE; LOGISTICS; INDUSTRY; CULTURE; VIEW	Supply chain disruptions pose an increasingly significant risk to supply chains. This research develops a framework to examine the threat of potential disruptions on supply chain processes and focuses on potential mitigation and supply chain design strategies that can be implemented to mitigate this risk. The framework was developed by integrating three theoretical perspectives-normal accident theory, high reliability theory, and situational crime prevention. The research uses a multi-method approach to identify key safety and security initiatives (process management, information sharing, and supply chain partner and service provider relationship management) that can be implemented and the conditions under which each initiative is best suited. The research results illustrate that the depth and breadth of security initiatives depends on top management mindfulness, operational complexity, product risk, and coupling. (C) 2011 Elsevier B.V. All rights reserved.
8	0	11482	507	Tangpong CC, J OPER MANAG, 2011	Content analytic approach to measuring constructs in operations and supply chain management	2011	4	Content analysis; Convergence study; Measurement; Research methodology; Operations; Supply chain management	PERFORMANCE IMPROVEMENT; MARKETING CHANNELS; RETAIL INDUSTRY; RELATIONALISM; ANTECEDENTS; PARTNERSHIPS; ORGANIZATION; CONSEQUENCES; RELIABILITY; CONTRACTS	This paper presents and illustrates the content analytic approach to measuring constructs in operations and supply chain management (OSCM). In this paper, a methodological review of OSCM empirical research in 2002-2007 is provided to highlight that OSCM empirical studies, unlike those in other business disciplines, have rarely used content analysis as a methodological tool. This paper then reviews the methodological strengths of content analysis, which lie primarily in its malleability, economy of data collection, repeatability, and unobtrusiveness. These strengths not only make content analysis a viable empirical method but also position it as a method that can be used in concert with other empirical methods in OSCM research, such as survey, case study, and secondary research methodologies. This paper also proposes a generic framework for a content analytic approach to measuring theoretical constructs, illustrates the application of the framework to a construct in the OSCM literature (buyer-supplier relationalism), and reports the satisfactory results of reliability and validity tests for the content analysis-based measure of buyer-supplier relationalism. In addition. this paper proposes and demonstrates that the use of convergence study in tandem with content analysis can substantially reduce the content analysis efforts needed in measuring the construct of interest, thus improving the overall efficiency of the process of content analysis. (C) 2010 Elsevier B.V. All rights reserved.
8	0	11482	530	Kim Y, J OPER MANAG, 2011	Structural investigation of supply networks: A social network analysis approach	2011	13	Supply networks; Supply chain management; Second-tier suppliers; Social network analysis; Network structure; Structural analysis; Network indices	COMPLEX ADAPTIVE SYSTEMS; CHAIN MANAGEMENT; LONGITUDINAL ANALYSIS; ALLIANCE FORMATION; FIRM CAPABILITIES; PERFORMANCE; CENTRALITY; INFORMATION; INNOVATION; PERSPECTIVE	A system of interconnected buyers and suppliers is better modeled as a network than as a linear chain. In this paper we demonstrate how to use social network analysis. to investigate the structural characteristics of supply networks. Our theoretical framework relates key social network analysis metrics to supply network constructs. We apply this framework to the three automotive supply networks reported in Choi and Hong (2002). Each of the supply networks is analyzed in terms of both materials flow and contractual relationships. We compare the social network analysis results with the case-based interpretations in Choi and Hong (2002) and conclude that our framework can both supplement and complement case-based analysis of supply networks. (C) 2010 Elsevier B.V. All rights reserved.
8	0	11482	534	Modi SB, J OPER MANAG, 2011	What drives financial performance-resource efficiency or resource slack? Evidence from U.S. Based Manufacturing Firms from 1991 to 2006	2011	7	Inventory; Production; Marketing; Finance/operations interface; Mixed Models; Secondary Data	RESEARCH-AND-DEVELOPMENT; SUPPLY-CHAIN; SHAREHOLDER VALUE; OPERATIONS CAPABILITIES; INFORMATION-TECHNOLOGY; CUSTOMER SATISFACTION; CORPORATE STRATEGY; BRAND EQUITY; TOBINS-Q; INVENTORY	Extant research in operations management has revealed divergent insights into the value potential of resource efficiency. While one view relates efficiency with good operations management and asserts that slack resources are a form of waste that should be minimized, the other view suggests that limited resource slack can impose heavy costs on firms by making them brittle. In this research, the authors build on these views to investigate the relationship of inventory, production, and marketing resource efficiency of firms with three metrics of financial performance (i.e., Stock-Returns, Tobin's Q, and Returns-on-Assets). The authors evaluate the theoretical framework using secondary information on all U.S. based publicly-owned manufacturing firms across the 16-year time period of 1991-2006. Analysis utilizing a mixed-model approach reveals that a focus on resource efficiency is positively associated with firm financial performance. However, findings also support the arguments favoring slack, indicating that the financial gains from resource efficiency exhibit diminishing returns. (C) 2011 Elsevier B.V. All rights reserved.
